 Count File                       Function                                 Line
   200 ...anchor_topic_profile.jl choose_anchors_partial                     77
     1 ...anchor_topic_profile.jl choose_anchors_partial                     79
     3 ...anchor_topic_profile.jl choose_anchors_partial                     83
   441 ...anchor_topic_profile.jl choose_anchors_partial                     84
     2 ...anchor_topic_profile.jl choose_anchors_partial                     85
     6 ...anchor_topic_profile.jl choose_anchors_partial                     86
  8729 ...anchor_topic_profile.jl choose_anchors_partial                     87
   234 ...anchor_topic_profile.jl compute_A                                 346
     1 ...anchor_topic_profile.jl compute_A                                 347
   118 ...anchor_topic_profile.jl compute_A                                 348
    11 ...anchor_topic_profile.jl compute_A                                 357
 16656 ...anchor_topic_profile.jl compute_A                                 360
    20 ...anchor_topic_profile.jl compute_A                                 369
     4 ...anchor_topic_profile.jl compute_A                                 372
     6 ...anchor_topic_profile.jl compute_A                                 375
     7 ...anchor_topic_profile.jl compute_A                                 376
     1 ...anchor_topic_profile.jl compute_A                                 377
     3 ...anchor_topic_profile.jl compute_A                                 384
    20 ...anchor_topic_profile.jl mine_topics                               484
    56 ...anchor_topic_profile.jl mine_topics                               486
  9663 ...anchor_topic_profile.jl mine_topics                               491
 17061 ...anchor_topic_profile.jl mine_topics                               494
    60 ...anchor_topic_profile.jl mine_topics                               500
     6 ...anchor_topic_profile.jl simplex_nnls_eg                           134
    17 ...anchor_topic_profile.jl simplex_nnls_eg                           139
   546 ...anchor_topic_profile.jl simplex_nnls_eg                           148
 10874 ...anchor_topic_profile.jl simplex_nnls_eg                           162
  3217 ...anchor_topic_profile.jl simplex_nnls_eg                           163
   163 ...anchor_topic_profile.jl simplex_nnls_eg                           166
   696 ...anchor_topic_profile.jl simplex_nnls_eg                           167
  1075 ...anchor_topic_profile.jl simplex_nnls_eg                           168
    40 ...anchor_topic_profile.jl simplex_nnls_eg                           170
    22 ...anchor_topic_profile.jl simplex_nnls_eg                           176
   573 abstractarray.jl           *                                         348
    73 abstractarray.jl           /                                         351
    32 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     149
     1 abstractarray.jl           copy!                                     150
     5 abstractarray.jl           copy!                                     206
    16 abstractarray.jl           copy!                                     209
    19 abstractarray.jl           copy!                                     210
    29 abstractarray.jl           copy!                                     212
    18 abstractarray.jl           copy!                                     214
  5277 abstractarray.jl           copy!                                     215
   589 abstractarray.jl           copy!                                     216
