 Count File                       Function                                 Line
   181 ...anchor_topic_profile.jl choose_anchors_partial                     77
     1 ...anchor_topic_profile.jl choose_anchors_partial                     79
     1 ...anchor_topic_profile.jl choose_anchors_partial                     83
   361 ...anchor_topic_profile.jl choose_anchors_partial                     84
     4 ...anchor_topic_profile.jl choose_anchors_partial                     85
     5 ...anchor_topic_profile.jl choose_anchors_partial                     86
  7310 ...anchor_topic_profile.jl choose_anchors_partial                     87
   177 ...anchor_topic_profile.jl compute_A                                 346
    64 ...anchor_topic_profile.jl compute_A                                 348
     6 ...anchor_topic_profile.jl compute_A                                 357
 15599 ...anchor_topic_profile.jl compute_A                                 360
    18 ...anchor_topic_profile.jl compute_A                                 369
     7 ...anchor_topic_profile.jl compute_A                                 372
     3 ...anchor_topic_profile.jl compute_A                                 375
    10 ...anchor_topic_profile.jl compute_A                                 376
     1 ...anchor_topic_profile.jl compute_A                                 383
     2 ...anchor_topic_profile.jl compute_A                                 384
    19 ...anchor_topic_profile.jl mine_topics                               484
    58 ...anchor_topic_profile.jl mine_topics                               486
  8151 ...anchor_topic_profile.jl mine_topics                               491
 15888 ...anchor_topic_profile.jl mine_topics                               494
    59 ...anchor_topic_profile.jl mine_topics                               500
     9 ...anchor_topic_profile.jl simplex_nnls_eg                           134
    20 ...anchor_topic_profile.jl simplex_nnls_eg                           139
     3 ...anchor_topic_profile.jl simplex_nnls_eg                           140
   517 ...anchor_topic_profile.jl simplex_nnls_eg                           148
 10240 ...anchor_topic_profile.jl simplex_nnls_eg                           162
  3100 ...anchor_topic_profile.jl simplex_nnls_eg                           163
   130 ...anchor_topic_profile.jl simplex_nnls_eg                           166
   650 ...anchor_topic_profile.jl simplex_nnls_eg                           167
   859 ...anchor_topic_profile.jl simplex_nnls_eg                           168
    48 ...anchor_topic_profile.jl simplex_nnls_eg                           170
    21 ...anchor_topic_profile.jl simplex_nnls_eg                           176
   459 abstractarray.jl           *                                         348
    69 abstractarray.jl           /                                         351
     1 abstractarray.jl           checkbounds                                62
    25 abstractarray.jl           checkbounds                                65
