 Count File                       Function                                 Line
     1 reduce.jl                  minimum_rgn                               409
    11 reduce.jl                  minimum_rgn                               417
    20 reduce.jl                  minimum_rgn                               418
    14 reduce.jl                  minimum_rgn                               421
     1 reduce.jl                  sum_seq                                   240
    12 reducedim.jl               _sum!                                     100
    11 reducedim.jl               _sum!                                     106
    14 reducedim.jl               _sum!                                     295
    19 reducedim.jl               sum                                       146
     1 sort.jl                    fpsort!                                   427
     2 sort.jl                    fpsort!                                   429
    49 sort.jl                    fpsort!                                   435
     1 sort.jl                    nans2right!                               409
     4 sort.jl                    sort!                                     245
     9 sort.jl                    sort!                                     246
     1 sort.jl                    sort!                                     252
    23 sort.jl                    sort!                                     259
     1 sort.jl                    sort!                                     261
     1 sort.jl                    sort!                                     267
     1 sort.jl                    sort!                                     272
     5 sort.jl                    sort!                                     275
    13 sort.jl                    sort!                                     276
     1 sort.jl                    sort!                                     278
   139 sort.jl                    sort!                                     281
    52 sort.jl                    sort!                                     441
