 Count File                       Function                                 Line
    54 ordering.jl                lt                                         52
  7432 profile.jl                 anonymous                                  17
  7330 profile.jl                 anonymous                                  18
  7235 profile.jl                 anonymous                                  19
  4862 profile.jl                 anonymous                                  20
   319 promotion.jl               *                                         159
     1 promotion.jl               <                                         169
    11 range.jl                   maximum                                   202
     5 range.jl                   minimum                                   201
     2 reduce.jl                  minimum                                   427
     1 reduce.jl                  minimum_rgn                               409
     9 reduce.jl                  minimum_rgn                               417
    22 reduce.jl                  minimum_rgn                               418
    24 reduce.jl                  minimum_rgn                               421
    11 reducedim.jl               _sum!                                     100
    11 reducedim.jl               _sum!                                     106
    14 reducedim.jl               _sum!                                     295
    19 reducedim.jl               sum                                       146
     1 sort.jl                    fpsort!                                   427
     1 sort.jl                    fpsort!                                   429
    48 sort.jl                    fpsort!                                   435
     1 sort.jl                    nans2right!                               408
     1 sort.jl                    sort!                                     245
     7 sort.jl                    sort!                                     246
     4 sort.jl                    sort!                                     252
    16 sort.jl                    sort!                                     259
     3 sort.jl                    sort!                                     261
     4 sort.jl                    sort!                                     275
    11 sort.jl                    sort!                                     276
     5 sort.jl                    sort!                                     278
   114 sort.jl                    sort!                                     281
    50 sort.jl                    sort!                                     441
