 Count File                       Function                                 Line
   181 ...anchor_topic_profile.jl choose_anchors_partial                     77
     1 ...anchor_topic_profile.jl choose_anchors_partial                     79
   434 ...anchor_topic_profile.jl choose_anchors_partial                     84
     1 ...anchor_topic_profile.jl choose_anchors_partial                     85
     4 ...anchor_topic_profile.jl choose_anchors_partial                     86
  8774 ...anchor_topic_profile.jl choose_anchors_partial                     87
   229 ...anchor_topic_profile.jl compute_A                                 346
   101 ...anchor_topic_profile.jl compute_A                                 348
    12 ...anchor_topic_profile.jl compute_A                                 357
 17271 ...anchor_topic_profile.jl compute_A                                 360
    16 ...anchor_topic_profile.jl compute_A                                 369
     9 ...anchor_topic_profile.jl compute_A                                 372
     7 ...anchor_topic_profile.jl compute_A                                 375
     9 ...anchor_topic_profile.jl compute_A                                 376
     1 ...anchor_topic_profile.jl compute_A                                 383
     2 ...anchor_topic_profile.jl compute_A                                 384
    19 ...anchor_topic_profile.jl mine_topics                               484
    58 ...anchor_topic_profile.jl mine_topics                               486
  9652 ...anchor_topic_profile.jl mine_topics                               491
 17657 ...anchor_topic_profile.jl mine_topics                               494
    57 ...anchor_topic_profile.jl mine_topics                               500
     1 ...anchor_topic_profile.jl mine_topics                               501
     3 ...anchor_topic_profile.jl simplex_nnls_eg                           134
    18 ...anchor_topic_profile.jl simplex_nnls_eg                           139
   588 ...anchor_topic_profile.jl simplex_nnls_eg                           148
 11319 ...anchor_topic_profile.jl simplex_nnls_eg                           162
  3267 ...anchor_topic_profile.jl simplex_nnls_eg                           163
   167 ...anchor_topic_profile.jl simplex_nnls_eg                           166
   730 ...anchor_topic_profile.jl simplex_nnls_eg                           167
  1094 ...anchor_topic_profile.jl simplex_nnls_eg                           168
    53 ...anchor_topic_profile.jl simplex_nnls_eg                           170
    30 ...anchor_topic_profile.jl simplex_nnls_eg                           176
     1 ...anchor_topic_profile.jl simplex_nnls_eg                           179
   588 abstractarray.jl           *                                         348
    76 abstractarray.jl           /                                         351
    31 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     149
