 Count File                       Function                                 Line
   192 ...anchor_topic_profile.jl choose_anchors_partial                     77
     3 ...anchor_topic_profile.jl choose_anchors_partial                     83
   442 ...anchor_topic_profile.jl choose_anchors_partial                     84
     5 ...anchor_topic_profile.jl choose_anchors_partial                     85
     4 ...anchor_topic_profile.jl choose_anchors_partial                     86
  8063 ...anchor_topic_profile.jl choose_anchors_partial                     87
   221 ...anchor_topic_profile.jl compute_A                                 346
     2 ...anchor_topic_profile.jl compute_A                                 347
   106 ...anchor_topic_profile.jl compute_A                                 348
     1 ...anchor_topic_profile.jl compute_A                                 350
     7 ...anchor_topic_profile.jl compute_A                                 357
 17658 ...anchor_topic_profile.jl compute_A                                 360
    12 ...anchor_topic_profile.jl compute_A                                 369
    17 ...anchor_topic_profile.jl compute_A                                 372
     3 ...anchor_topic_profile.jl compute_A                                 375
    12 ...anchor_topic_profile.jl compute_A                                 376
     1 ...anchor_topic_profile.jl compute_A                                 383
     2 ...anchor_topic_profile.jl compute_A                                 384
    22 ...anchor_topic_profile.jl mine_topics                               484
    58 ...anchor_topic_profile.jl mine_topics                               486
  8954 ...anchor_topic_profile.jl mine_topics                               491
 18044 ...anchor_topic_profile.jl mine_topics                               494
    68 ...anchor_topic_profile.jl mine_topics                               500
     7 ...anchor_topic_profile.jl simplex_nnls_eg                           134
    21 ...anchor_topic_profile.jl simplex_nnls_eg                           139
     4 ...anchor_topic_profile.jl simplex_nnls_eg                           140
   586 ...anchor_topic_profile.jl simplex_nnls_eg                           148
 11545 ...anchor_topic_profile.jl simplex_nnls_eg                           162
  3379 ...anchor_topic_profile.jl simplex_nnls_eg                           163
   207 ...anchor_topic_profile.jl simplex_nnls_eg                           166
   739 ...anchor_topic_profile.jl simplex_nnls_eg                           167
  1097 ...anchor_topic_profile.jl simplex_nnls_eg                           168
    53 ...anchor_topic_profile.jl simplex_nnls_eg                           170
     1 ...anchor_topic_profile.jl simplex_nnls_eg                           173
    19 ...anchor_topic_profile.jl simplex_nnls_eg                           176
   608 abstractarray.jl           *                                         348
   117 abstractarray.jl           /                                         351
    29 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     149
     4 abstractarray.jl           copy!                                     206
     7 abstractarray.jl           copy!                                     209
    11 abstractarray.jl           copy!                                     210
    25 abstractarray.jl           copy!                                     212
    23 abstractarray.jl           copy!                                     214
  4911 abstractarray.jl           copy!                                     215
   694 abstractarray.jl           copy!                                     216
   523 abstractarray.jl           copy!                                     218
     1 abstractarray.jl           copy!                                     220
     6 abstractarray.jl           copy_transpose!                           224
    12 abstractarray.jl           copy_transpose!                           227
    13 abstractarray.jl           copy_transpose!                           228
