 Count File                       Function                                 Line
     5 range.jl                   maximum                                   202
     5 range.jl                   minimum                                   201
     1 reduce.jl                  minimum_rgn                               406
     2 reduce.jl                  minimum_rgn                               409
     2 reduce.jl                  minimum_rgn                               411
     8 reduce.jl                  minimum_rgn                               417
    25 reduce.jl                  minimum_rgn                               418
    15 reduce.jl                  minimum_rgn                               421
    16 reducedim.jl               _sum!                                     100
    13 reducedim.jl               _sum!                                     106
     9 reducedim.jl               _sum!                                     295
    18 reducedim.jl               sum                                       146
    62 sort.jl                    fpsort!                                   435
     1 sort.jl                    sort!                                     241
     3 sort.jl                    sort!                                     245
     8 sort.jl                    sort!                                     246
     4 sort.jl                    sort!                                     252
    20 sort.jl                    sort!                                     259
    10 sort.jl                    sort!                                     275
    16 sort.jl                    sort!                                     276
     7 sort.jl                    sort!                                     278
   167 sort.jl                    sort!                                     281
    62 sort.jl                    sort!                                     441
