 Count File                       Function                                 Line
   188 ...anchor_topic_profile.jl choose_anchors_partial                     77
     1 ...anchor_topic_profile.jl choose_anchors_partial                     79
   454 ...anchor_topic_profile.jl choose_anchors_partial                     84
     1 ...anchor_topic_profile.jl choose_anchors_partial                     85
     3 ...anchor_topic_profile.jl choose_anchors_partial                     86
  7952 ...anchor_topic_profile.jl choose_anchors_partial                     87
   228 ...anchor_topic_profile.jl compute_A                                 346
    96 ...anchor_topic_profile.jl compute_A                                 348
     7 ...anchor_topic_profile.jl compute_A                                 357
 15608 ...anchor_topic_profile.jl compute_A                                 360
    11 ...anchor_topic_profile.jl compute_A                                 369
     3 ...anchor_topic_profile.jl compute_A                                 372
    16 ...anchor_topic_profile.jl compute_A                                 375
     7 ...anchor_topic_profile.jl compute_A                                 376
     1 ...anchor_topic_profile.jl compute_A                                 383
     2 ...anchor_topic_profile.jl compute_A                                 384
    19 ...anchor_topic_profile.jl mine_topics                               484
    58 ...anchor_topic_profile.jl mine_topics                               486
  8836 ...anchor_topic_profile.jl mine_topics                               491
 15980 ...anchor_topic_profile.jl mine_topics                               494
    66 ...anchor_topic_profile.jl mine_topics                               500
     5 ...anchor_topic_profile.jl simplex_nnls_eg                           134
    14 ...anchor_topic_profile.jl simplex_nnls_eg                           139
     2 ...anchor_topic_profile.jl simplex_nnls_eg                           140
   508 ...anchor_topic_profile.jl simplex_nnls_eg                           148
 10121 ...anchor_topic_profile.jl simplex_nnls_eg                           162
  3168 ...anchor_topic_profile.jl simplex_nnls_eg                           163
   169 ...anchor_topic_profile.jl simplex_nnls_eg                           166
   574 ...anchor_topic_profile.jl simplex_nnls_eg                           167
   981 ...anchor_topic_profile.jl simplex_nnls_eg                           168
    39 ...anchor_topic_profile.jl simplex_nnls_eg                           170
     1 ...anchor_topic_profile.jl simplex_nnls_eg                           175
    25 ...anchor_topic_profile.jl simplex_nnls_eg                           176
   516 abstractarray.jl           *                                         348
    84 abstractarray.jl           /                                         351
    34 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     147
     2 abstractarray.jl           copy!                                     149
     4 abstractarray.jl           copy!                                     206
     9 abstractarray.jl           copy!                                     209
    16 abstractarray.jl           copy!                                     210
    24 abstractarray.jl           copy!                                     212
    16 abstractarray.jl           copy!                                     214
  4737 abstractarray.jl           copy!                                     215
   640 abstractarray.jl           copy!                                     216
   545 abstractarray.jl           copy!                                     218
    12 abstractarray.jl           copy_transpose!                           224
    15 abstractarray.jl           copy_transpose!                           227
    11 abstractarray.jl           copy_transpose!                           228
    17 abstractarray.jl           copy_transpose!                           230
     2 abstractarray.jl           copy_transpose!                           232
   148 abstractarray.jl           copy_transpose!                           233
     1 abstractarray.jl           copy_transpose!                           234
    47 abstractarray.jl           copy_transpose!                           236
     2 abstractarray.jl           copy_transpose!                           238
     8 abstractarray.jl           stride                                     30
     2 abstractarray.jl           stride                                     34
     4 abstractarray.jl           stride                                     35
     1 array.jl                   -                                         656
   292 array.jl                   -                                         712
     1 array.jl                   -                                         713
    33 array.jl                   -                                         714
   496 array.jl                   .*                                        742
    22 array.jl                   .*                                        744
     3 array.jl                   .*                                        751
