 Count File                       Function                                 Line
   181 ...anchor_topic_profile.jl choose_anchors_partial                     77
   604 ...anchor_topic_profile.jl choose_anchors_partial                     84
     3 ...anchor_topic_profile.jl choose_anchors_partial                     85
     5 ...anchor_topic_profile.jl choose_anchors_partial                     86
  9657 ...anchor_topic_profile.jl choose_anchors_partial                     87
    21 ...anchor_topic_profile.jl mine_topics                               484
    59 ...anchor_topic_profile.jl mine_topics                               486
 10725 ...anchor_topic_profile.jl mine_topics                               491
  8016 ...anchor_topic_profile.jl mine_topics                               494
    78 ...anchor_topic_profile.jl mine_topics                               500
   301 ...anchor_topic_profile.jl pcompute_A                                389
     3 ...anchor_topic_profile.jl pcompute_A                                390
    65 ...anchor_topic_profile.jl pcompute_A                                391
     1 ...anchor_topic_profile.jl pcompute_A                                393
   107 ...anchor_topic_profile.jl pcompute_A                                411
  7527 ...anchor_topic_profile.jl pcompute_A                                415
     7 ...anchor_topic_profile.jl pcompute_A                                416
     1 ...anchor_topic_profile.jl pcompute_A                                426
     4 ...anchor_topic_profile.jl pcompute_A                                427
    31 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     148
     2 abstractarray.jl           copy!                                     150
     8 abstractarray.jl           copy!                                     206
     6 abstractarray.jl           copy!                                     209
    15 abstractarray.jl           copy!                                     210
    21 abstractarray.jl           copy!                                     212
    21 abstractarray.jl           copy!                                     214
  6346 abstractarray.jl           copy!                                     215
   678 abstractarray.jl           copy!                                     216
   514 abstractarray.jl           copy!                                     218
     2 abstractarray.jl           copy!                                     220
    15 abstractarray.jl           copy_transpose!                           224
    16 abstractarray.jl           copy_transpose!                           227
    15 abstractarray.jl           copy_transpose!                           228
    19 abstractarray.jl           copy_transpose!                           230
   138 abstractarray.jl           copy_transpose!                           233
    41 abstractarray.jl           copy_transpose!                           236
     1 abstractarray.jl           copy_transpose!                           238
     7 array.jl                   +                                         712
     3 array.jl                   -                                         712
    10 array.jl                   -                                         714
     2 array.jl                   ./                                        751
   174 array.jl                   .^                                        706
     4 array.jl                   fill!                                     143
    20 array.jl                   fill!                                     146
    12 array.jl                   fill!                                     147
     3 array.jl                   findmax                                  1125
    45 array.jl                   getindex                                  237
    83 array.jl                   reshape                                    91
     1 array.jl                   reshape                                    94
     1 array.jl                   setindex!                                 298
    31 array.jl                   transpose!                               1239
     4 array.jl                   transpose!                               1258
     3 array.jl                   transpose!                               1262
   163 array.jl                   transpose!                               1263
    19 array.jl                   transpose!                               1265
     2 array.jl                   transpose                                1280
     1 dict.jl                    delete!                                   633
     1 dict.jl                    getindex                                  136
     1 dict.jl                    setindex!                                 528
    44 io.jl                      read                                      118
     6 iobuffer.jl                read!                                      59
     6 iobuffer.jl                read_sub                                   50
     8 iobuffer.jl                write                                     198
    11 iobuffer.jl                write                                     201
    19 iobuffer.jl                write_sub                                 214
     1 linalg/blas.jl             syrk!                                     597
   144 linalg/matmul.jl           *                                          68
  9635 linalg/matmul.jl           *                                         117
     3 linalg/matmul.jl           A_mul_Bt!                                 143
    91 linalg/matmul.jl           Ac_mul_B                                  102
     2 linalg/matmul.jl           copy!                                     293
  7610 linalg/matmul.jl           copy!                                     294
