 Count File                       Function                                 Line
   162 ...anchor_topic_profile.jl choose_anchors_partial                     77
     1 ...anchor_topic_profile.jl choose_anchors_partial                     79
     1 ...anchor_topic_profile.jl choose_anchors_partial                     80
     1 ...anchor_topic_profile.jl choose_anchors_partial                     83
   439 ...anchor_topic_profile.jl choose_anchors_partial                     84
     5 ...anchor_topic_profile.jl choose_anchors_partial                     85
     2 ...anchor_topic_profile.jl choose_anchors_partial                     86
  8784 ...anchor_topic_profile.jl choose_anchors_partial                     87
    20 ...anchor_topic_profile.jl mine_topics                               484
    56 ...anchor_topic_profile.jl mine_topics                               486
  9654 ...anchor_topic_profile.jl mine_topics                               491
  7342 ...anchor_topic_profile.jl mine_topics                               494
    78 ...anchor_topic_profile.jl mine_topics                               500
   221 ...anchor_topic_profile.jl pcompute_A                                389
     1 ...anchor_topic_profile.jl pcompute_A                                390
    80 ...anchor_topic_profile.jl pcompute_A                                391
     1 ...anchor_topic_profile.jl pcompute_A                                393
   175 ...anchor_topic_profile.jl pcompute_A                                411
  6853 ...anchor_topic_profile.jl pcompute_A                                415
     6 ...anchor_topic_profile.jl pcompute_A                                416
     1 ...anchor_topic_profile.jl pcompute_A                                417
     1 ...anchor_topic_profile.jl pcompute_A                                426
     3 ...anchor_topic_profile.jl pcompute_A                                427
    25 abstractarray.jl           checkbounds                                65
     1 abstractarray.jl           copy!                                     147
     8 abstractarray.jl           copy!                                     206
     8 abstractarray.jl           copy!                                     209
    14 abstractarray.jl           copy!                                     210
    22 abstractarray.jl           copy!                                     212
    13 abstractarray.jl           copy!                                     214
  5525 abstractarray.jl           copy!                                     215
   667 abstractarray.jl           copy!                                     216
   516 abstractarray.jl           copy!                                     218
     1 abstractarray.jl           copy!                                     220
    12 abstractarray.jl           copy_transpose!                           224
    15 abstractarray.jl           copy_transpose!                           227
     9 abstractarray.jl           copy_transpose!                           228
    25 abstractarray.jl           copy_transpose!                           230
   127 abstractarray.jl           copy_transpose!                           233
     1 abstractarray.jl           copy_transpose!                           234
    48 abstractarray.jl           copy_transpose!                           236
     6 array.jl                   +                                         712
     3 array.jl                   -                                         656
     2 array.jl                   -                                         712
     3 array.jl                   -                                         714
   155 array.jl                   .^                                        706
     2 array.jl                   fill!                                     143
    23 array.jl                   fill!                                     146
    19 array.jl                   fill!                                     147
     3 array.jl                   findmax                                  1125
    41 array.jl                   getindex                                  237
    71 array.jl                   reshape                                    91
     5 array.jl                   setindex!                                 298
    22 array.jl                   transpose!                               1239
     2 array.jl                   transpose!                               1258
     1 array.jl                   transpose!                               1262
   151 array.jl                   transpose!                               1263
    12 array.jl                   transpose!                               1265
     4 array.jl                   transpose                                1280
     1 dict.jl                    _setindex!                                512
     2 dict.jl                    getindex                                  136
     1 dict.jl                    setindex!                                 528
    12 io.jl                      read                                      118
